hs12	8637346	8662888	1
hs1	225486765	225653142	1
hs9	116153791	116402321	1
hs1	145719471	145739288	1
hs2	201182872	201229428	1
hs10	80150889	80205572	1
hs13	91398621	92873682	1
hs20	44714844	44728509	1
hs7	65960684	65982215	1
hs13	42562736	42608013	1
hs9	107283137	107332192	1
hs7	77310751	77416349	1
hs7	108147623	108456717	1
hs1	205042937	205078289	1
hs1	207453024	207489895	1
hs1	109910242	109930992	1
hs22	36800684	36819479	1
hs19	54643889	54670359	1
hs7	76389334	76409697	1
hs5	132541445	132556838	1
hs4	99123657	99157792	1
hs9	69035751	69079076	1
hs4	20728606	21948772	1
hs11	65538559	65558930	1
hs12	57604622	57609804	1
hs10	124461823	124617888	1
hs3	78597239	79767998	1
hs15	74409289	74433958	1
hs3	190514051	190659750	1
hs10	84194537	84219621	1
hs17	7074537	7080307	1
hs7	93130056	93148385	1
hs20	5911510	5925353	1
hs12	7729383	7751605	1
hs2	101991960	102028544	1
hs16	3065297	3082192	1
hs4	20251905	20620561	1
hs1	155050566	155062775	1
hs8	107249482	107498055	1
hs19	41708585	41730433	1
hs16	4371848	4383538	1
hs8	6977649	6980092	1
hs14	20684177	20698971	1
hs6	132743870	132763459	1
hs4	109912883	110013766	1
hs17	18327860	18363563	1
hs20	3071620	3072517	1
hs19	42866464	42879822	1
hs2	112829751	112836816	1
hsX	124227868	124373197	1
hs6	2948159	2972165	1
hs6	29657002	29672372	1
hs5	150401637	150412969	1
hs7	95404862	95435329	1
hsX	18989307	19122637	1
hs15	51681492	51721026	1
hs6	117560269	117602542	1
hs1	207880972	207911402	1
hsX	136648158	136660390	1
hs17	79730943	79742219	1
hs21	17513043	17593579	1
hs12	108621895	108633894	1
hs5	53480626	53487134	1
hs7	100602363	100608175	1
hs19	825097	832018	1
hs3	139935185	140577397	1
hs22	41922032	41926806	1
hs1	150809713	150876708	1
hs12	6328757	6342114	1
hs6	142147162	142224685	1
hs10	1018910	1025859	1
hs2	172427354	172506459	1
hs11	102789401	102798160	1
hs16	28984826	28990784	1
hs17	35983288	35987004	1
hs7	31052308	31111479	1
hs10	101061989	101068131	1
hs11	11956207	12009769	1
hs7	81699010	81770438	1
hs2	216632828	216664436	1
hs3	3066324	3126613	1
hs8	102204502	102238961	1
hs5	78777209	78986087	1
hs7	44044640	44069456	1
hs15	64155740	64163134	1
hs20	23079360	23086324	1
hs1	235131634	235328219	1
hs11	88265069	88359684	1
hs22	31281594	31292534	1
hs6	49692358	49713590	1
hs11	70203296	70207390	1
hs17	42851184	42858130	1
hs8	23020133	23069031	1
hs17	757097	782294	1
hs1	19596979	19658456	1
hs5	132673986	132682678	1
hsX	40579372	40606848	1
hs1	207034366	207081024	1
hs1	167529117	167553805	1
hs17	69414697	69553865	1
hs1	116574399	116667755	1
hs5	132656263	132661110	1
hs10	129467190	129770983	1
hs13	72708367	72727629	1
hs6	43225629	43229481	1
hs6	33794673	33804003	1
hs4	76033682	76041415	1
hs7	100802565	100827523	1
hs12	119667864	119681624	1
hs19	571277	583494	1
hs12	8455962	8478330	1
hs2	241849884	241858894	1
hs17	4733533	4739928	1
hs22	41244779	41286187	1
hs6	136999971	137045180	1
hs7	146116002	148420998	1
hs4	73869393	73871308	1
hs2	119366924	119372550	1
hs3	12153068	12158912	1
hs12	95473520	95515839	1
hs12	93677375	93894840	1
hs17	60149942	60170899	1
hs10	119207571	119459745	1
hs15	98648539	98964530	1
hs19	48637946	48646187	1
hs21	41304212	41357727	1
hs5	151742316	151772532	1
hs2	159803355	159904756	1
hs8	24950955	24956721	1
hs6	166922113	166957191	1
hs19	51012739	51020175	1
hs1	23743448	23762059	1
hs2	70830211	70835816	1
hs19	10271093	10286615	1
hsX	15494566	15607236	1
hs7	1567332	1571005	1
hs8	42174718	42207709	1
hs7	142855061	142871094	1
hs7	87934143	88202889	1
hs2	211375717	212538841	1
hs11	66563464	66568879	1
hs22	45671798	45845307	1
hs15	43593054	43604901	1
hs1	158831351	158849506	1
hs9	27109141	27230174	1
hs19	51410020	51417803	1
hs16	12659799	12803887	1
hs2	240435663	240468076	1
hs1	26900238	26946871	1
hs1	17066761	17119451	1
hs22	20859007	20891214	1
hsX	110673856	110795819	1
hs16	1240379	1242554	1
hs3	196763	409417	1
hs1	171635417	171652688	1
hs1	1020120	1056118	1
hs2	102418689	102452565	1
hs7	74199652	74229834	1
hs11	102770502	102780628	1
hs18	596988	650334	1
hs2	128236716	128318868	1
hs6	18128311	18155077	1
hs8	80967810	81112068	1
hs2	9403475	9423528	1
hs11	114059041	114256765	1
hs7	24284188	24291862	1
hs1	1434861	1442882	1
hs3	45082277	45146422	1
hs6	169215780	169254050	1
hs7	8433609	8752961	1
hs20	4780023	4823608	1
hs7	50458436	50565405	1
hs9	83968083	83980616	1
hs11	6390440	6394998	1
hs12	57529633	57547224	1
hs11	68683779	68691175	1
hs4	76158737	76234536	1
hs1	62597520	62606313	1
hs19	11574653	11579993	1
hs4	78551747	78610451	1
hs16	87881546	87936580	1
hs19	7739993	7747564	1
hs10	119651380	119677819	1
hs3	158645822	158672648	1
hs5	55935095	55995022	1
hs22	20917407	20953747	1
hs4	122451470	122456725	1
hsX	153861514	153886173	1
hs20	2794074	2800627	1
hs7	100367530	100400096	1
hs14	74498183	74612378	1
hs4	55078481	55125595	1
hs2	160099667	160200313	1
hs17	39687914	39730426	1
hs5	140631728	140633700	1
hs11	62405103	62423195	1
hs6	122789049	122809720	1
hs17	4932277	4935023	1
hs10	28677510	28682932	1
hs3	124761948	124901418	1
hs19	48968130	48993310	1
hs4	17460261	17512206	1
hs20	50190830	50192668	1
hs1	161070998	161089558	1
hs1	24154168	24187959	1
hs7	30938669	30993254	1
hs4	176683538	176792922	1
hs2	227805739	227817564	1
hs2	231921809	231926396	1
hs5	154190730	154420984	1
hs6	68635282	69390571	1
hs6	36676460	36687337	1
hs19	49061066	49065076	1
hs12	25004342	25108335	1
hs5	154038959	154220478	1
hs10	24848614	24952606	1
hs4	70655541	70681817	1
hs19	54273812	54281184	1
hs2	85685175	85698852	1
hs15	89664367	89679427	1
hs21	25880550	26171128	1
hs22	17734138	17774770	1
hs15	42491233	42545356	1
hs5	141853090	141879246	1
hs13	19633659	19673441	1
hs5	39105252	39274528	1
hsX	2691187	2741309	1
hs5	147824572	147831671	1
hs11	105025397	105035250	1
hs19	6661253	6670588	1
hs12	12974870	13000265	1
hs1	207752037	207795513	1
hs14	24606480	24609699	1
hs19	676392	683392	1
hs19	47819779	47843330	1
hs2	190343570	190371665	1
hsX	145817829	145829856	1
hs9	114060127	114078328	1
hs5	156919292	156963226	1
hs12	118136124	118145584	1
hs16	67482571	67483547	1
hs8	7414855	7416863	1
hs15	44288719	44415758	1
hs16	57428187	57447420	1
hs12	6772512	6778455	1
hs4	80266639	80336680	1
hs16	1795620	1827157	1
hs2	10120698	10211725	1
hs6	7881517	7910788	1
hs1	207321519	207386804	1
hs16	15865719	15888625	1
hs2	178431292	178451512	1
hs2	47345158	47387601	1
hs5	87267883	87391931	1
hs20	44966494	45080021	1
hs7	22725884	22732002	1
hs2	187464230	187565760	1
hs15	88803436	88875353	1
hs9	120600811	120714470	1
hs2	205681990	205798133	1
hs17	1646145	1649866	1
hs1	150257251	150265078	1
hs3	112332347	112362812	1
hs21	18269116	18485879	1
hs3	10115675	10127190	1
hs8	23102921	23117445	1
hs9	35673928	35681159	1
hs13	52652709	52700909	1
hs7	134442356	134459284	1
hs6	170282206	170306565	1
hs1	16124337	16156069	1
hs3	3799431	3849834	1
hs16	629239	634117	1
hs22	19941371	19969975	1
hs19	54617158	54638022	1
hs1	183554461	183590905	1
hs10	33177492	33336262	1
hs6	73695785	73828316	1
hs3	30606601	30694142	1
hs16	30896614	30903547	1
hs1	206770764	206842981	1
hs14	102592649	102730561	1
hs12	53500921	53506431	1
hs4	70195725	70204576	1
hs12	51906908	51923361	1
hs12	55725323	55729707	1
hs17	7173431	7179564	1
hs3	186930325	187078553	1
hs17	63928738	63932336	1
hs3	112921205	112975103	1
hs5	111070062	111078026	1
hs9	127087348	127122635	1
hs12	104215779	104350307	1
hs2	201233443	201361836	1
hs16	89171748	89195492	1
hs7	55019017	55211628	1
hs9	34709005	34710136	1
hs2	113099315	113134016	1
hs1	173477330	173488815	1
hs2	190055700	190062729	1
hs14	67294371	67360265	1
hs3	50299890	50312381	1
hs3	66378797	66501263	1
hs14	74941834	74955626	1
hs2	10302889	10427617	1
hs19	54497879	54510687	1
hs5	98768650	98798643	1
hs17	74541073	74546115	1
hs16	70579895	70660682	1
hs15	75023586	75117462	1
hs6	38675925	38703145	1
hs10	88935074	88991339	1
hs14	60245752	60299087	1
hs20	23626706	23638473	1
hsX	71301750	71305371	1
hs6	26365159	26378320	1
hs3	46877721	46903799	1
hs11	122838500	122872643	1
hs18	79395856	79529325	1
hs9	135932969	135961373	1
hs8	81478419	81483236	1
hs15	74100311	74138540	1
hs4	17577198	17607972	1
hs1	103553815	103579534	1
hs17	43766125	43778977	1
hs1	52927276	53051698	1
hs11	72216601	72221950	1
hs13	113820549	113864076	1
hs2	85394753	85418432	1
hs1	117143587	117210960	1
hs5	37812677	37840041	1
hs7	121348878	121396364	1
hsX	120426148	120469365	1
hs5	83940554	84384880	1
hs10	88953813	89029605	1
hs1	207088860	207099993	1
hsX	152826994	152830757	1
hs2	232378724	232382889	1
hs6	166999317	167094789	1
hs1	116514534	116571039	1
hs2	27098889	27119128	1
hs22	50274979	50307646	1
hs7	8113184	8262687	1
hs12	53097436	53102345	1
hs1	153373711	153375621	1
hs15	40405485	40435947	1
hs3	172505508	172523475	1
hs12	10116777	10130258	1
hs2	55865967	55924139	1
hs1	12166991	12209228	1
hs5	140332843	140346603	1
hs8	90058608	90095475	1
hs1	115285904	115338770	1
hs17	48133442	48430275	1
hs1	157745733	157777132	1
hs1	203475806	203491352	1
hs5	148025683	148137382	1
hsX	51803007	51902354	1
hs16	57358783	57366189	1
hs22	20424584	20437826	1
hs1	152409243	152414263	1
hs9	136658856	136672678	1
hs17	7558292	7561608	1
hs22	38818452	38844028	1
hs4	101411286	102074812	1
hs11	4384897	4393702	1
hs4	75913660	75941013	1
hs11	102862736	102874982	1
hs10	46033307	46048180	1
hs1	160739057	160754821	1
hs5	136975298	137598379	1
hs1	28236109	28246906	1
hs19	18391137	18397622	1
hs4	74365145	74388749	1
hs2	68974573	68980980	1
hs19	18572220	18607741	1
hs1	168695468	168729206	1
hs1	115029826	115034302	1
hs15	88898683	88913468	1
hs3	158696892	158732489	1
hs19	10286955	10288522	1
hs1	7954291	7985505	1
hs7	142760398	142774564	1
hs4	74445136	74455005	1
hs7	128862856	128865847	1
hs19	6583183	6604103	1
hs8	85327608	85379014	1
hs17	508503	721717	1
hs12	3606633	3764819	1
hs5	95751319	95822726	1
hs9	34329506	34343711	1
hs1	112911847	112957593	1
hs7	49773638	49921950	1
hs18	63970029	64019779	1
hs15	87859751	88256791	1
hs16	57372477	57385044	1
hs17	81035122	81117434	1
hs16	8852942	8869012	1
hs19	11089462	11133820	1
hs16	287440	352723	1
hs12	56202179	56221933	1
hs9	15464066	15510995	1
hs17	78991716	79009867	1
hs1	186828949	186988981	1
hs6	85449584	85495791	1
hs4	74744759	74794523	1
hs16	4474690	4510347	1
hs17	77280569	77500596	1
hs19	44846175	44889223	1
hs11	74171267	74254703	1
hs1	235975830	236065109	1
hs4	75724577	75814286	1
hs5	173314723	173328447	1
hs17	44903159	44916937	1
hs5	271621	314974	1
hs14	52004809	52069059	1
hs10	73909177	73917496	1
hs11	66593153	66606019	1
hs2	31867809	32039805	1
hs1	119794017	119811580	1
hs12	106237881	106304279	1
hs5	180233143	180292099	1
hs8	109539711	109570072	1
hs12	68154768	68159740	1
hs12	56309842	56316119	1
hs11	5663195	5938619	1
hs17	9250471	9576591	1
hs7	76302673	76304295	1
hs5	159314780	159330863	1
hs9	137039463	137046179	1
hsX	153494980	153509546	1
hs7	101239458	101252316	1
hs1	43300982	43323108	1
hs6	159669069	159762529	1
hs17	81843159	81860856	1
hs1	248739415	248755759	1
hs19	7669049	7670455	1
hs17	42950526	42964498	1
hs1	11189355	11195981	1
hs4	54657267	54740783	1
hs11	119308529	119321521	1
hs7	93885396	93890753	1
hs12	103930107	103953931	1
hs6	110099819	110180004	1
hs6	149942014	149949235	1
hs6	168441151	168673445	1
hs16	68084751	68229259	1
hs1	22635077	22639678	1
hs12	10226058	10329608	1
hs16	67389809	67393518	1
hs8	63168553	63212786	1
hs19	35855861	35867136	1
hs11	123069872	123195248	1
hs11	102347211	102378670	1
hs19	4229523	4237528	1
hs11	59829273	59845499	1
hs5	54977867	55022671	1
hs9	137110546	137115177	1
hs6	30489509	30494194	1
hs10	6010689	6062370	1
hs19	47870467	47886315	1
hs1	8945867	8975092	1
hs1	149923317	149927803	1
hs22	23179704	23318037	1
hs2	186590010	186680901	1
